id,text,favorite_count,retweet_count,lang,source,created_y,created_m,created_d,created_h,created_min,coordinates
1242372466841968641,b'\xe2\x9d\x8c Holding your breath\n\xe2\x9d\x8c Drinking cow urine\n\xe2\x9d\x8c Making hand sanitiser at home\n\nHere\xe2\x80\x99s some coronavirus myths that you should ignore\n\nhttps://t.co/4kAdGzzPmI https://t.co/tdsvfx7khj',2,1,en,Twitter for Android,2020,3,24,8,47,
1242358272499372032,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/oeFc8RT7F6',0,0,en,IFTTT,2020,3,24,7,51,
1242355828235083776,b'BBCWorld: \xe2\x9d\x8c Holding your breath\n\xe2\x9d\x8c Drinking cow urine\n\xe2\x9d\x8c Making hand sanitiser at home\n\nHere\xe2\x80\x99s some coronavirus myths that you should ignore\n\nhttps://t.co/sC8hvTWmr7 https://t.co/znIpJ78kCC',0,0,en,IFTTT,2020,3,24,7,41,
1242341094899269632,b'Here\xe2\x80\x99s some coronavirus myths that you should ignore.\n\xe2\x9d\x8cHolding your breath\n\xe2\x9d\x8cDrinking cow urine\n\xe2\x9d\x8cMaking hand sanitiser at home\n#StayHomeSaveLives #staysafe #StayHome #Corona #COVIDIOTS',0,0,en,Twitter Web App,2020,3,24,6,42,
1242307095753564163,"b'No, you can\xe2\x80\x99t test for coronavirus by holding your breath or stop it by drinking water: Debunking COVID-19 myths https://t.co/qVOeUIIaEg'",3,2,en,Twitter for iPhone,2020,3,24,4,27,
1242256224839557120,"b'Attention: Apparently the Royal Melbourne Hospital staff were given the same ""advice"" that\'s been floating around re: holding your breath for 10 seconds, drinking every 15 minutes, virus can be killed by a cup of tea etc. This is terrifying. \n#coronavirusaustralia #coronavirusau'",0,0,en,Twitter for Android,2020,3,24,1,5,
1242252617599922176,b'\xe2\x9d\x8c Holding your breath\n\xe2\x9d\x8c Drinking cow urine\n\xe2\x9d\x8c Making hand sanitiser at home\n\nHere\xe2\x80\x99s some coronavirus myths that you should ignore\n\nhttps://t.co/dDdw49SKba https://t.co/2LHUflaPIs',0,0,en,Twitter for Android,2020,3,24,0,51,
1242239041585795073,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/uXVvAPFSuI',0,0,en,Twitter Web Client,2020,3,23,23,57,
1242235408467058694,b'1-Holding your breath \n2-Drinking cows unirne. \n3- Making hand sanitiser at home. \n\nThese are the common myths related to #COVID19  that you should ignore.\n\n#UKlockdown #covid_19GR #COVID2019italia #CoronavirusInSA #coronaviruskenya #COVIDActNow #COVID19NIGERIA #COVID19Aus https://t.co/2Cs7gVZK3y',13,10,en,Twitter for Android,2020,3,23,23,42,
1242223116090093568,b'More myths about coronavirus you need to ignore. \nHolding your breath and drinking cow urine? Reality Check\xe2\x80\x99s Chris Morris busts... https://t.co/jezZzhRuaz',0,0,en,NetworkofNews_Ghana,2020,3,23,22,54,
1242189374374150145,b'\xe2\x9d\x8c Holding your breath\n\xe2\x9d\x8c Drinking cow urine\n\xe2\x9d\x8c Making hand sanitiser at home\n\nHere\xe2\x80\x99s some coronavirus myths that you should ignore\n\nhttps://t.co/hO94py17yN https://t.co/RjoIQH7q0U',1191,791,en,Twitter Media Studio,2020,3,23,20,40,
1242184089400205314,"b""'member when holding your breath for 10 seconds or more meant you didn't have it?  Those were simpler times...#coronavirus""",1,0,en,Twitter Web App,2020,3,23,20,19,
1242161479903784961,b'Fact check: #Will holding your breath for 10 seconds reveal if you have coronavirus - Mar 23 @ 2:46 PM ET https://t.co/olQrt3gbme',0,0,en,PulpNews,2020,3,23,18,49,
1242156034980024322,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus?\nhttps://t.co/1e6pgdMcnX',0,0,en,Twitter Web Client,2020,3,23,18,27,
1242144937719861250,"b""@WarriorWoman23 I hate to burst your bubble. But this contains no helpful information. \n\nOne dangerous coronavirus 'self-check test' is circulating on social media. Here's why you should avoid it. \nhttps://t.co/u6oVBGOHon""",0,0,en,Twitter for iPhone,2020,3,23,17,43,
1242129857636696064,b'Sooo....two statements about holding your breath and drinking cow urine tormenting the internet was myths n bursted now. Best thing to wash hands and stay at home  #cowurine #mythsofcorona #coronavirus #IndiaVsCorona https://t.co/iqMoFEH0E9',0,0,en,Twitter for Android,2020,3,23,16,43,
1242122887752007685,b'@ChrisCoteESPN heya chriscoteespn.\nholding your breath may still b a viable strategy-except for potentially busting a vein- but the novel coronavirus is not airborne and it won\xe2\x80\x99t become airborne.',0,0,en,Twitter for iPhone,2020,3,23,16,15,
1242115778062712841,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/Rmwom3KLLB via @DMRegister',1,0,en,Twitter Web Client,2020,3,23,15,47,
1242113911257812994,b'.@USATODAY Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/N7NqkVkSIA',1,2,en,SocialNewsDesk,2020,3,23,15,40,
1242102066404675584,b'PA NEWS Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/rs8krsdhNl Call 800-566-8999 https://t.co/1MoDWl1aO1',0,0,en,dlvr.it,2020,3,23,14,53,
1242101334272245760,b'\xe2\x9d\x8c Holding your breath\n\xe2\x9d\x8c Drinking cow urine\n\xe2\x9d\x8c Making hand sanitiser at home\n\nHere\xe2\x80\x99s some coronavirus myths that you should ignore\n\nhttps://t.co/W57wONGqyx https://t.co/nZzqK9PWuf',1033,888,en,Twitter Media Studio,2020,3,23,14,50,
1242097557939027975,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus?\nhttps://t.co/qNaFH9qTkr',0,1,en,Twitter Web Client,2020,3,23,14,35,
1242095583063609346,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/pEUn2Rivg0',0,0,en,IFTTT,2020,3,23,14,27,
1242094587902124033,"b'Claim: The coronavirus will go away in the summer when it\xe2\x80\x99s warm is FLASE. \n\nClaim: Holding your breath can prevent you from getting it is FALSE. \n\nClaim: The coronavirus lives in throat. Drink lots of H2O so the virus is pushed into stomach, the acid will kill it is FLASE\n2/n'",0,0,en,Twitter Web App,2020,3,23,14,23,
1242094498336976896,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus?\nhttps://t.co/ciuazPFEji',0,0,en,TweetDeck,2020,3,23,14,23,
1242093578916151296,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/2lrzXy4AzE',0,0,en,IFTTT,2020,3,23,14,19,
1242091743606177799,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/uL7HYsm4Ui',4,2,en,SocialNewsDesk,2020,3,23,14,12,
1242091067962535936,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/WAcwT75hFn https://t.co/5WmS03Q0bg',0,1,en,IFTTT,2020,3,23,14,9,
1242089542024339457,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/rlfRdBEVi7',0,1,en,IFTTT,2020,3,23,14,3,
1242089230718959617,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/IGsYy5pUUp',3,2,en,SocialNewsDesk,2020,3,23,14,2,
1242088776559714304,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/A3fu9eMNuO',0,0,en,SocialNewsDesk,2020,3,23,14,0,
1242088715268358144,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/sY6VfCqEVs',0,0,en,Twitter for iPhone,2020,3,23,14,0,
1242088470044000258,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/3AefX30Z1L',1,0,en,dlvr.it,2020,3,23,13,59,
1242087971752460288,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/OW3cniMr4v',3,1,en,SocialNewsDesk,2020,3,23,13,57,
1242087311778684930,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/4qJqBlt7SW',0,0,en,IFTTT,2020,3,23,13,54,
1242086752304726017,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/1m8wsZGGMe',0,0,en,IFTTT,2020,3,23,13,52,
1242086714702626816,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/poOgSxY8iR',0,0,en,dlvr.it,2020,3,23,13,52,
1242085962529701888,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/DiUEBrNJwu https://t.co/y9Q26kntjJ',3,3,en,dlvr.it,2020,3,23,13,49,
1242085325242949633,b'Fact check: Will holding your breath for 10 seconds reveal if you have coronavirus? https://t.co/vHtAWEx9q2',2,0,en,dlvr.it,2020,3,23,13,46,
1242051197139378176,b'FALSE: Holding your breath is not a proven self-check test for COVID-19 by @PesaCheck https://t.co/cEjJYmlUMk #coronavirusinKenya #coronaInkenya #FactCheck',0,0,en,Twitter Web App,2020,3,23,11,30,
1242027809633009664,"b""Some coronavirus myths to ignore:\n\n\xe2\x9d\x8c Holding your breath for 10 seconds means you don't have it\n\xe2\x9d\x8c Vodka works as hand sanitiser \n\xe2\x9d\x8c Coronavirus can live on surfaces for a month\n\nhttps://t.co/IVI6xzInra""",22,9,en,TweetDeck,2020,3,23,9,58,
1241981146419716096,b'#FactCheck | Will holding your breath for 10 seconds reveal if you have #coronavirus?\n\n#COVID19outbreak #CoronavirusPandemic #FakeNews #SocialMedia #WhatsappForward #StaySafe \nhttps://t.co/ZQVB0nxI8D',2,2,en,Twitter Web App,2020,3,23,6,52,
1241883400853770240,b'Fact check: Will holding your breath for 10 seconds reveal if you have #coronavirus? #Topbuzz https://t.co/jM38MQMjc3',0,0,en,Twitter for Android,2020,3,23,0,24,
1244458708953976833,b'I read somewhere that if you have the corona virus you can\xe2\x80\x99t hold your breath for 10 seconds. So here I am with my paranoid self holding my breath constantly to test myself \xf0\x9f\x98\x82',2,0,en,Twitter for iPhone,2020,3,30,2,57,
1244100747781783555,b'@WHO Holding your breath for 10 seconds without coughing detects corona virus\nIs it a myth or truth?',0,0,en,Twitter for Android,2020,3,29,3,15,
1244094699788353536,b'#CNNTownHall can you tell if you have corona virus by seeing if you cough while holding your breath?',0,0,en,Twitter for iPhone,2020,3,29,2,51,
1243269809963438082,b'The hardest part about going for a bike ride during this corona virus outbreak is holding your breath the whole time.',5,0,en,Twitter for iPhone,2020,3,26,20,13,
1242421199604305922,b'Holding your breath.\nDrinking radioactive water.\nMake a mess of everything.\nHere\xe2\x80\x99s some coronavirus myths that you should ignore.\nhttps://t.co/ekM5xPyxJm\nMr. abe greta thomas trump fox real corona virus infection mental health care question continue news \xf0\x9f\x98\x82 \xf0\x9f\x98\xad \xf0\x9f\xa4\xa3 \xf0\x9f\xa4\xa7 \xf0\x9f\x98\xb7 \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f \xf0\x9f\x98\x85 \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',1,1,en,Twitter for iPhone,2020,3,24,12,1,
1242066370067562497,b'There have been so many myths about corona virus . I have conducted a research from health workers working overseas in the frontline of this virus .here are the myths \n1.)Holding your breath in the morning to check for infection .\n2.) Homemade sanitizers',0,0,en,Twitter for iPhone,2020,3,23,12,31,
1244069611382898697,b'did y\xe2\x80\x99all really believe that holding your breath for ten seconds was gonna help you diagnose yourself for covid-19? https://t.co/6m4Ppnj0yq',1,2,en,Twitter for iPhone,2020,3,29,1,11,
1243897708819120129,b'@GeraldoRivera @realDonaldTrump Consider the source..@GeraldoRivera also said holding your breath for 10 seconds was a test for #covid19 History will reveal much blood on #Trump hands.',0,0,en,Twitter Web App,2020,3,28,13,48,
1242357590111260672,"b""@Mr___Calox It's false information... Fibrosis is not a covid19 symptom.. Stop holding your breath""",0,0,en,Twitter for Android,2020,3,24,7,48,
1242129914763108353,"b""Seriously, I'd better not see any of you lot posting that holding your breath is a diagnostic test for #covid19 or that sipping water will stop you catching it\n\nhttps://t.co/oWjYPM5TVO\n\n#COVIDIOTS indeed""",0,0,en,Twitter for Android,2020,3,23,16,43,
1244667591186100232,"b""@BethRigby If you had been doing your sums, the rate of increase of new Covid-19 in the UK has been steadily dropping.\n\nA week or so ago it was in the high teens. Mid-week 14-16% roughly and yesterday 12.5%. Today it's 11.8%.\n\nGood news, but not holding my breath for you to report it.""",7,0,en,Twitter Web App,2020,3,30,16,47,
1244183764483411969,"b'\xe2\x80\xa2HOLDING YOUR BREATH \n\nSome people say if you can hold your breath for more than 10 secs without discomfort ,it means there is no fibrosis in the lungs and also means there is no infection\nFibrosis is not a symptom of Covid-19 and holding your breath is NOT a test for fibrosis'",0,1,en,Twitter for iPhone,2020,3,29,8,44,
1242822256566378497,b'Just been sent a ridiculous message via a well-meaning family member that is FULL of inaccurate information re: Covid-19. \nE.g. that 10 seconds of holding your breath can reveal if you have it; sunbathing kills the virus; gargling and hot drinks (!) will flush it out &lt;- ALL WRONG',2,0,en,Twitter Web App,2020,3,25,14,34,
1242738449251213313,"b""When it comes to life/death situations, Nothing else matters even. Everything else becomes a non-issue. After Covid-19 passes, please let's take climate change seriously. If you think money is more important than the environment try holding your breath while you count money. \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f""",7,3,en,Twitter for Android,2020,3,25,9,1,
1242730623485304833,"b""@GreatWhiteShrk1 Oh, how original.. no one's ever called a fat girl fat before! \n\nA better clapback would've been a true, peer reviewed scientific or mathematical study proving your theory on Covid-19. I won't be holding my breath on you finding one. Until then, I stand by calling you stupid 100%""",0,0,en,Twitter for Android,2020,3,25,8,30,
1242424944451092482,"b'Been doing this \xe2\x80\x9c10 seconds holding your breath\xe2\x80\x9d thing saaa,man is panicking now\n#COVID_19 Covid-19'",1,0,en,Twitter for iPhone,2020,3,24,12,16,
1242386550865809413,"b""Holding your breath and drinking cow urine? Reality Check's Chris Morris busts more health myths about Covid-19 being shared online.\n\n https://t.co/Q7sPQk9i3f""",0,0,en,Twitter for Android,2020,3,24,9,43,
1242258165678387202,"b""Holding your breath and drinking cow urine? \n\nReality Check's Chris Morris busts more health myths about Covid-19 being shared online #StayHomeIndia #COVIDActNow #LockdownNow #TuesdayThoughts \n\nBBC News - Coronavirus: More myths to ignore https://t.co/LdurXMDgSC""",1,1,en,Twitter for iPhone,2020,3,24,1,13,
1242165678473236481,"b'If you think holding your breath for 10 seconds is a legitimate test for Covid-19, then go ahead and hold it for 10 minutes, just to be safe.'",4,0,en,Twitter for iPhone,2020,3,23,19,5,
1242125974508113923,"b""Holding your breath and drinking cow urine? Reality Check's Chris Morris busts more health myths about Covid-19 being shared online. https://t.co/XobPDQpKgd""",0,1,en,Twitter Web Client,2020,3,23,16,28,
1242093179832274944,"b""Coronavirus: More myths to ignore\n\nHolding your breath and drinking cow urine? Reality Check's Chris Morris busts more health myths about Covid-19 being shared online. https://t.co/hBoepzpIc0""",0,0,en,Twitter Web Client,2020,3,23,14,17,
1242091780016943106,"b""BBC News - Coronavirus: More myths to ignore https://t.co/1PgGXJ3pbl\n\nHolding your breath and drinking cow urine? Reality Check's Chris Morris busts more health myths about Covid-19 being shared online.""",1,1,en,Twitter Web Client,2020,3,23,14,12,
1242062790132523009,"b'@Radio702 @Azania_ @kateomega \xf0\x9f\x8c\xac\xef\xb8\x8f If you can hold your breath for 10 seconds or more, you don\xe2\x80\x99t have Covid-19, claims  \xe2\x80\x9chealth advice\xe2\x80\x9d widely shared on social media. But it\xe2\x80\x99s FALSE. https://t.co/eEs2v4BREU #CoronaVirusFacts'",3,10,en,TweetDeck,2020,3,23,12,17,
1242044707213107201,b'@FirehorseP @vandyke4ad @Socialistdawn @Bearlykat @skiwithstyle1 @Dissentra @blEUfrenchbird @TheBigFigure @JFRitte @justinbellinger @Petersbrooking @Rachel5742 @nickynoo007 @flumps263 @NeilPollyTicks @pickpear @EvLenz @E_Pamplemousse @vja1999 @Ladycorvia @LoulaneQ @ddale0000 @IAmMardikins @pixielation @ColonelEscargot @MaldenSaboteur @john196201 @PaulTatum4 @eu_lover @DevonianMatthew @gordoncraig11 @Weeblebum @charlessr1956 @r0g3rd4y @IAmFrogPrincess @redalphababe @StephenOld @SusieMu45 @DaveTenacious @bobhaigh13 @juliatanner @LePlanRex @chriostoir_g @SimonSidleman @AilsaLaing @Lomquiche @mrEmTee @k8tshires @Emmselk @GrumpyScot Holding your breath would work. I guarantee that if you hold your breath for more than half an hour you won\xe2\x80\x99t die of Covid-19.',4,0,en,Twitter for iPhone,2020,3,23,11,5,
1242016505006559232,"b""Coronavirus: More myths to ignore\nHolding your breath and drinking cow urine? Reality Check's Chris Morris busts more health myths about Covid-19 being shared online.\nhttps://t.co/NesXnQOjjI""",0,0,en,Twitter Web App,2020,3,23,9,13,
1242016271711027205,"b""Coronavirus: More myths to ignore\nHolding your breath and drinking cow urine? Reality Check's Chris Morris busts more health myths about Covid-19 being shared online.\nhttps://t.co/QhfZ8LYaI1""",0,1,en,Twitter Web App,2020,3,23,9,12,
1242015999878184960,"b""Coronavirus: More myths to ignore\nHolding your breath and drinking cow urine? Reality Check's Chris Morris busts more health myths about Covid-19 being shared online.\nhttps://t.co/W0Mw4pDebx""",0,0,en,Twitter Web App,2020,3,23,9,11,
1242015785918312449,"b""Coronavirus: More myths to ignore\nHolding your breath and drinking cow urine? Reality Check's Chris Morris busts more health myths about Covid-19 being shared online.\nhttps://t.co/k3O3Y8OEec""",0,0,en,Twitter Web App,2020,3,23,9,10,
1244651204132642816,"b'Based on evidence so far, #COVID19 can spread in areas with hot and humid climates. Learn more: https://t.co/8Ermslua48\n#COVID19GA #coronavirus #dph #PublicHealth #SocialDistancing #stayhome #washyourhands https://t.co/q5fFETIRSj'",0,0,en,Twitter for Android,2020,3,30,15,42,
1244566726416556032,b'COVID-19 virus can be transmitted in areas with hot and humid climates \n\nCourtesy: WHO - World Health Organisation\n\n#WHO #covidindia #coronaalert #prevention #awareness #preacaution #safety #safetyfirst #virus #avoid #lifesaving #COVID2019 #covid_19 #outbreak#coronaviruschallenge https://t.co/qSFAMOmpuN',2,0,en,Twitter Web App,2020,3,30,10,6,
1244502547588513792,b'#coronamythbusters The coronavirus CAN be transmitted in areas with hot and humid climates.',0,0,en,Twitter Web App,2020,3,30,5,51,
1244365211387265024,"b'.@WHO: \xe2\x80\x9cCOVID-19 virus can be transmitted in areas with hot and humid climates. From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather.\xe2\x80\x9c #coronavirus https://t.co/2cSf3U8wPf'",0,0,en,TweetDeck,2020,3,29,20,46,
1244362616195219457,b'@halfnecross @Y_U_NoUsername A sustained temperature of at least 70\xc2\xb0 Celcius is sufficient to kill the coronavirus.  It seems that this person thinks that \xe2\x80\x9chot and humid\xe2\x80\x9d countries have climates which reach the same temperatures as ovens used to cook food!',0,0,en,Twitter for iPhone,2020,3,29,20,35,
1244204464925368320,b'@Iloveas50091437 @Kareeming_1 @tigertuffmark @UNNTV1 Just hopeful it does as I dont think any other force can slow it down. And there is evidence that coronavirus do slow down in hot and humid climates',0,0,en,Twitter for Android,2020,3,29,10,7,
1244191766946799616,"b'.@WHO: \xe2\x80\x9cCOVID-19 virus can be transmitted in areas with hot and humid climates. From the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS, including areas with hot and humid weather.\xe2\x80\x9c #coronavirus https://t.co/2cSf3TQVqF'",1,1,en,Twitter for iPhone,2020,3,29,9,16,
1244054047805427713,"b'Some experts had hoped that by summer, the coronavirus will wane. But the European Centre for Disease Control says it is unlikely to diminish its spread. The the virus can be transmitted in all areas, including hot and humid climates.https://t.co/DXaKdDrHb5'",4,1,en,Twitter Web Client,2020,3,29,0,9,
1243930998909415427,b'Fact: the new coronavirus can be transmitted in areas with hot and humid climates.\n\n#worldhealthorganization #coronavirus #covid19 https://t.co/CV9Fc9CMAo',0,0,en,Hootsuite Inc.,2020,3,28,16,0,
1243884113519468544,"b'Warm weather may slow coronavirus,but research on the impact of seasons is just underway -\xe2\x80\x9cif the virus has any characteristics that impede its transmission in hot and humid climates, it has not yet manifested them in the tropics,\xe2\x80\x9d  https://t.co/rUjf0e0KKq'",1,0,en,Twitter for iPhone,2020,3,28,12,54,
1243772305060163586,b'The New Corona Virus can be transmitted in areas with hot and Humid Climates .. \n\n#coronavirusindia #Coronaindia #Covid19India #CoronaPrevention #CoronaPandemic #COVID19 \n#prevention_from_covid19   #CautionYesPanicNo \n#StayHomeStaySafe  \n#StayHomeIndia #StayHome https://t.co/dn78jnFfvG',1,0,en,TweetDeck,2020,3,28,5,30,
1243666959054426113,b'\xe2\x98\x80\xef\xb8\x8f The coronavirus CAN be transmitted in areas with hot and humid climates\n\n\xf0\x9f\xa6\x9f The coronavirus CANNOT be transmitted through mosquito bites.\n\n\xf0\x9f\x90\xb6 There is NO evidence that companion animals/pets such as dogs or cats can transmit the coronavirus.',1,0,en,Twitter for Android,2020,3,27,22,31,
1243607295264784385,b'vulnerable to becoming severely ill with the virus. \n\n\xe2\x9d\x84\xef\xb8\x8f Cold weather and snow CANNOT kill the coronavirus.\n\n\xe2\x98\x80\xef\xb8\x8f The coronavirus CAN be transmitted in areas with hot and humid climates\n\n\xf0\x9f\xa6\x9f The coronavirus CANNOT be transmitted through mosquito bites.',0,0,en,Twitter for Android,2020,3,27,18,34,
1243440432681562112,b'\xe2\x9d\x84\xef\xb8\x8f Cold weather and snow CANNOT kill the coronavirus.\n\n\xe2\x98\x80\xef\xb8\x8f The coronavirus CAN be transmitted in areas with hot and humid climates.',0,0,en,Twitter for iPhone,2020,3,27,7,31,
1243164880951279617,b'\xe2\x9d\x84\xef\xb8\x8f Cold weather and snow CANNOT kill the coronavirus.\n\n\xe2\x98\x80\xef\xb8\x8f The coronavirus CAN be transmitted in areas with hot and humid climates.\n\nCheck here for more information https://t.co/POeI3Us6Gy\n\n@stowelink_inc\n@transplantedke\n@foodandgenes\n@moreglobalfd',2,0,en,Twitter for Android,2020,3,26,13,16,
1243156302362284032,"b'There\xe2\x80\x99s a lot of misinformation out there about #COVID19.  \n\nDid you know that COVID-19 can be transmitted everywhere regardless of climate? Contrary to popular myths, the transmission of the new coronavirus does not stop in hot and humid climates. @KITETrainees @TRI_UHN https://t.co/wvmTKNPcg8'",13,5,en,Postfity.com,2020,3,26,12,42,
1243154798314164224,b'- Cold weather and snow cannot kill the coronavirus.\n- The coronavirus CAN be transmitted in areas with hot and humid climates.\n- The coronavirus CANNOT be transmitted through mosquito bites. \n- There is NO evidence that companion animals/pets can transmit the coronavirus.',0,0,en,Twitter for Android,2020,3,26,12,36,
1243153562735185921,b'The coronavirus *CAN* be transmitted in areas with hot and humid climates.',0,0,en,Twitter Web App,2020,3,26,12,31,
1243081734092206080,"b""Here are @WHO'S myths buster\n\xe2\x96\xb6\xef\xb8\x8f COVID-19 virus can be transmitted in areas with hot and humid climates\n\xe2\x96\xb6\xef\xb8\x8f Cold weather and snow CANNOT kill the new coronavirus.\n\xe2\x96\xb6\xef\xb8\x8fTaking a hot bath does not prevent the new coronavirus disease.\n\n#BeSmartBeSafe""",0,0,en,Twitter Web App,2020,3,26,7,45,
1243078678055211008,b'\xe2\x98\x80\xef\xb8\x8f The coronavirus CAN be transmitted in areas with hot and humid climates.\n\nCheck here for more information https://t.co/hywHphK9c8',0,0,en,Twitter for Android,2020,3,26,7,33,
1243074178640740352,b'\xe2\x98\x80\xef\xb8\x8f The coronavirus CAN be transmitted in areas with hot and humid climates.\n\nCheck here for more information https://t.co/aCciALRRSv',3,3,en,Twitter Web App,2020,3,26,7,15,
1243065187676061696,b'#COVID19\n#FactsNotFear \n\n\xe2\x98\x80\xef\xb8\x8f The coronavirus CAN be transmitted in areas with hot and humid climates. \n\n#CoronaVirusNigeria #COVID\xe3\x83\xbc19\n#CoronaVirusUpdate\n\nImage source: @WHONigeria https://t.co/WpfBANzaev',0,0,en,Twitter for Android,2020,3,26,6,40,
1242828583678226433,b'Myth or Fact: COVID-19 virus can be transmitted in areas with hot and humid climates?\n:\n:\nRead the AD to find out! #coronavirus #COVID19 @who https://t.co/pVBUcAMgdm',0,0,en,HubSpot,2020,3,25,14,59,
1242818096982704130,b'#COVID19 Facts:\n\n\xe2\x9c\x85 #Coronavirus can be transmitted in hot and humid climates\n\xe2\x9c\x85 Vaccines against pneumonia do not provide protection against the new coronavirus\n\xe2\x9c\x85 It CANNOT be transmitted through mosquito bites.\n\nMore #COVID19 myths debunked here: https://t.co/Z25yZourvP - @WHO https://t.co/ujp16WtSfM',0,0,en,TweetDeck,2020,3,25,14,18,
1242793322072231936,b'#COVID19 \n\xe2\x9c\x85 It can be transmitted in areas with hot and humid climates.\n\xe2\x9c\x85Cold weather and snow CANNOT kill the new coronavirus.\n\xe2\x9c\x85The new coronavirus CANNOT be transmitted through mosquito bites.\n\nMore facts here from @WHO: https://t.co/nLMJBEPuoF https://t.co/EomGI1C1Q8',204,143,en,SocialFlow,2020,3,25,12,39,
1242752412743389184,"b'#coronavirusindia      As per WHO COVID-19 virus can be transmitted in areas with hot and humid climates\nFrom the evidence so far, the COVID-19 virus can be transmitted in ALL AREAS. Stay Safe Stay Indoors #coronavirusindia https://t.co/VoAfvtzjCF'",1,0,en,Twitter Web App,2020,3,25,9,57,
1242710662234529793,"b""Coronavirus Myths and Facts #1\n\nAccording to the @WHO (world health organization) coronavirus can be transmitted in areas with hot and humid climates.\n\nPlease don't spread wrong Information around you.\xf0\x9f\x99\x8f\n\n#ghar_me_raho #stayathome  #wewillwin #unity #jaihind #fitnessRaahi https://t.co/Pz4g2VAmKe""",2,0,en,Twitter for Android,2020,3,25,7,11,
1242705581229641728,b'heart disease) appear to be more vulnerable to becoming severely ill with the virus. \n\n\xe2\x9c\x8d\xf0\x9f\x8f\xbb Cold weather and snow CANNOT kill the coronavirus\n\n\xe2\x9c\x8d\xf0\x9f\x8f\xbb The coronavirus CAN be transmitted in areas with hot and humid climates\n\n\xe2\x9c\x8d\xf0\x9f\x8f\xbb The coronavirus CANNOT be transmitted through mosquito bites',1,0,en,Twitter for Android,2020,3,25,6,51,
1242678716628480000,b'MYTH BOOSTER.\n\nCOVID-19 virus can be transmitted in areas with hot and humid climates\n.\n\n#MakeChinaPay #COVID19Pakistan #coronavirusindia #WhoCanSave_The_World https://t.co/LyOYc2jmk1',2,0,en,Twitter Web App,2020,3,25,5,4,
1242619715161403393,b'\xe2\x80\x9cThe new coronavirus can be transmitted in areas with hot and humid climates.\xe2\x80\x9d Facts about COVID-19 from the World Health Organization. #KnowTheFacts #AvoidTheHype @WHO #globalhealth #COVID19 #healthcare #health #2019nCoV #coronavirus https://t.co/vTLmqfkK9M',0,1,en,Buffer,2020,3,25,1,10,
1242536711638351872,b'to becoming severely ill with the virus. \n\n\xe2\x9d\x84\xef\xb8\x8f Cold weather and snow CANNOT kill the coronavirus.\n\n\xe2\x98\x80\xef\xb8\x8f The coronavirus CAN be transmitted in areas with hot and humid climates\n\n\xf0\x9f\xa6\x9f The coronavirus CANNOT be transmitted through mosquito bites.\n\n\xf0\x9f\x90\xb6 There is NO evidence that companion',0,0,en,Twitter for Android,2020,3,24,19,40,
1242519246216691712,b'Awareness about #COVID\xe3\x83\xbc19:\n\n2\xef\xb8\x8f\xe2\x83\xa3. The #coronavirus (COVID-19) can be transmitted in areas with hot and humid climates?\n\n#StayAtHomeStaySafe\n#CoronavirusLockdown \n#SocialDistancing\n#21daysLockdown',0,0,en,Twitter for Android,2020,3,24,18,30,
